Account,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago
@CNN,0.0,Wed Jul 11 20:23:36 +0000 2018,0.156,0.688,0.156,The Senate confirmed Brian Benczkowski to lead the Justice Department's criminal division on a near party-line vote… https://t.co/Qf3SoOaWAj,67
@CNN,-0.2732,Wed Jul 11 20:21:19 +0000 2018,0.1,0.9,0.0,"Sen. Bob Corker bluntly warned that US influence around the world is ""diminishing"" and said he believes President T… https://t.co/zja8LANHbv",68
@CNN,-0.1779,Wed Jul 11 20:16:03 +0000 2018,0.078,0.922,0.0,"RT @TheLeadCNN: President Trump came out brawling in his first public comments ahead of NATO's annual summit, accusing Germany — a close US…",69
@CNN,-0.1531,Wed Jul 11 20:14:35 +0000 2018,0.096,0.904,0.0,America is falling far behind on key world goals | By Jeffrey Sachs via @CNNOpinion https://t.co/favnT0yWQD https://t.co/BKKpli9ooQ,70
@CNN,0.0,Wed Jul 11 20:13:57 +0000 2018,0.0,1.0,0.0,"""Little People, Big World"" star Jeremy Roloff has announced that he and his wife Audrey are leaving the reality sho… https://t.co/0NDWqheOm9",71
@CNN,0.0,Wed Jul 11 20:12:30 +0000 2018,0.0,1.0,0.0,"RT @CNNnewsroom: After President Trump said his meeting with Russian President Putin may be the “easiest” one, Senator Menendez says, “Some…",72
@CNN,-0.749,Wed Jul 11 20:11:21 +0000 2018,0.389,0.611,0.0,Trade war? Here's what investors should really be worried about https://t.co/94PnTJZye6 https://t.co/XRSxAIIeol,73
@CNN,-0.6369,Wed Jul 11 20:09:22 +0000 2018,0.266,0.621,0.112,"RT @CNNMoney: Dow sinks 219 points, or 0.9%, on trade war worries. S&amp;P 500 loses 0.7%, snapping four-day win streak. US oil plunges by 5%,…",74
@CNN,0.2732,Wed Jul 11 20:07:01 +0000 2018,0.0,0.9,0.1,"The Duke and Duchess of Sussex were greeted by fans in Dublin Ireland, during their first official international vi… https://t.co/mN7oF2xDyB",75
@CNN,0.0,Wed Jul 11 20:01:53 +0000 2018,0.0,1.0,0.0,"Parkland, Florida, parents and students filed suit against Broward County, the sheriff, his deputies and the school… https://t.co/J5WaFMLXaW",76
@CNN,-0.872,Wed Jul 11 19:57:04 +0000 2018,0.459,0.541,0.0,Violent protests in Uganda have forced the government to review a controversial tax imposed on social media use in… https://t.co/9HqEv3EyHu,77
@CNN,0.0,Wed Jul 11 19:49:53 +0000 2018,0.0,1.0,0.0,"In his first public appearance since taking over as the acting head of the Environmental Protection Agency, Andrew… https://t.co/fn8bcSpa9c",78
@CNN,0.4019,Wed Jul 11 19:37:09 +0000 2018,0.0,0.838,0.162,"Tickets for Sean Spicer's book launch party go for as much as $1,000 https://t.co/nkQJEv8CZR https://t.co/HMfbsaK9F4",79
@CNN,0.3612,Wed Jul 11 19:36:07 +0000 2018,0.0,0.857,0.143,Papa John's founder John Schnatter apologizes for using the N-word on a conference call in May… https://t.co/fvZe1ZrIiz,80
@CNN,0.7845,Wed Jul 11 19:31:34 +0000 2018,0.0,0.723,0.277,Remarkable video shows the rescue operation to bring members of the young soccer team out of Thailand's Tham Luang… https://t.co/5aUZ4eEm7P,81
@CNN,0.0258,Wed Jul 11 19:25:46 +0000 2018,0.0,0.945,0.055,The British Association of Sexual Health and HIV has published new treatment guidelines in an attempt to prevent th… https://t.co/B4eLkamG9q,82
@CNN,0.296,Wed Jul 11 19:24:57 +0000 2018,0.078,0.781,0.141,"The Senate took a bipartisan swipe at President Donald Trump, overwhelmingly approving a motion of support for NATO… https://t.co/IvbEfJqAMT",83
@CNN,0.4939,Wed Jul 11 19:14:19 +0000 2018,0.0,0.833,0.167,"In an experiment, Australian scientists have successfully wiped out more than 80% of disease-carrying mosquitoes in… https://t.co/G1nvRoFav6",84
@CNN,-0.3182,Wed Jul 11 19:02:26 +0000 2018,0.211,0.675,0.114,Trump's policies boost the for-profit detention business. But the migrants at this facility say they feel coerced i… https://t.co/4zosU6Cyuh,85
@CNN,0.0,Wed Jul 11 18:56:45 +0000 2018,0.0,1.0,0.0,"Listen to Maggie Gyllenhaal and over 30 other Hollywood stars read an affidavit from a mother, known as Mirian, who… https://t.co/IbCLwQQ5wm",86
@CNN,0.0,Wed Jul 11 18:50:02 +0000 2018,0.0,1.0,0.0,These grandparents went to visit their soldier son-in-law at an Army base on July 4 and were turned over to ICE… https://t.co/QSc1qfuJlH,87
@CNN,-0.5423,Wed Jul 11 18:40:08 +0000 2018,0.184,0.816,0.0,"The US embassy has taken the unusual step of issuing a warning to American citizens in the UK to ""keep a low profil… https://t.co/BaW8DX5Ib7",88
@CNN,0.0,Wed Jul 11 18:32:38 +0000 2018,0.0,1.0,0.0,"The Cheesemonger Invitational began as an industry event for producers, importers and sellers of cheese. Its founde… https://t.co/2BQp8dAf8i",89
@CNN,0.5267,Wed Jul 11 18:30:16 +0000 2018,0.0,0.848,0.152,A sheriff's deputy who found a baby partially buried but alive in the mountains of Montana over the weekend says he… https://t.co/m0iYWwntFW,90
@CNN,0.34,Wed Jul 11 18:20:03 +0000 2018,0.0,0.888,0.112,An Australian doctor who played a key role in rescuing 12 young Thai soccer players and their coach learned afterwa… https://t.co/iS9uTWmoz7,91
@CNN,-0.6908,Wed Jul 11 18:10:06 +0000 2018,0.263,0.737,0.0,"A week after a 91-year-old Mexican man says he was beaten with a concrete block in Southern California, a woman has… https://t.co/mOsAaoeD29",92
@CNN,0.2023,Wed Jul 11 18:00:01 +0000 2018,0.0,0.904,0.096,"Drake's ""Scorpion"" album set a record by posting seven simultaneous singles on Billboards Top 10. That toppled The… https://t.co/HTfJnSZ4TS",93
@CNN,0.3182,Wed Jul 11 17:53:17 +0000 2018,0.0,0.867,0.133,The hypocrisy at the heart of Trump's rancher pardon | By Peniel Joseph via @CNNOpinion https://t.co/PkzAbNYW0I https://t.co/6VGzlngzjN,94
@CNN,0.0772,Wed Jul 11 17:43:19 +0000 2018,0.0,0.949,0.051,RT @AC360: Only 5 days until the premiere of Anderson Cooper Full Circle on Facebook Watch. Which story would you want to see covered on th…,95
@CNN,0.2732,Wed Jul 11 17:41:27 +0000 2018,0.0,0.9,0.1,"""You might as well have your eyes closed for the whole trip"": Australian divers describe rescuing the boys trapped… https://t.co/sY5qUPk7ML",96
@CNN,0.3182,Wed Jul 11 17:34:58 +0000 2018,0.0,0.867,0.133,The hypocrisy at the heart of Trump's rancher pardon | By Peniel Joseph via @CNNOpinion https://t.co/xntNluCx2k https://t.co/hhOdsW3Gnd,97
@CNN,-0.4215,Wed Jul 11 17:32:00 +0000 2018,0.141,0.859,0.0,"Chicago has been Sears' headquarters for a century. Now, the struggling retailer is closing its last location there… https://t.co/75Yx69xSnS",98
@CNN,0.0,Wed Jul 11 17:24:03 +0000 2018,0.0,1.0,0.0,A New Jersey man who went into a river fishing for crabs returned with something else entirely: a deadly bacterial… https://t.co/tenemz1O4s,99
@CNN,0.128,Wed Jul 11 17:14:13 +0000 2018,0.101,0.773,0.126,The Trump administration is once again slashing funding for a program that helps Americans sign up for Obamacare… https://t.co/X01PuxWGww,100
@FoxNews,0.0,Thu Jul 12 01:21:41 +0000 2018,0.0,1.0,0.0,Burglar with boxer briefs on head being sought by Texas police. https://t.co/jwvyV7WDsy,1
@FoxNews,-0.8481,Thu Jul 12 01:15:00 +0000 2018,0.505,0.495,0.0,"San Francisco's new mayor confronts city in turmoil amid crime, homelessness, lost business. https://t.co/JHQwFM9aOv",2
@FoxNews,0.4404,Thu Jul 12 01:12:59 +0000 2018,0.0,0.868,0.132,"Col. Douglas Macgregor on NATO Summit: ""The Germans, thanks to us, don't feel obligated to defend themselves. And [… https://t.co/7u5dFeRLnG",3
@FoxNews,-0.5719,Thu Jul 12 01:11:00 +0000 2018,0.315,0.559,0.126,Louisiana man who killed black bear gets $10G fine. https://t.co/43Bdgsdydf,4
@FoxNews,0.0,Thu Jul 12 01:09:00 +0000 2018,0.0,1.0,0.0,"Col. Douglas Macgregor on NATO Summit: ""[@POTUS is] delivering a message that is at least two decades overdue. The… https://t.co/TYVwgs4XFZ",5
@FoxNews,0.4753,Thu Jul 12 01:06:46 +0000 2018,0.0,0.781,0.219,RIGHT NOW: Tune in for a powerful 'Hannity' live from London! @SeanHannity https://t.co/DNDs8qqMHs,6
@FoxNews,-0.6908,Thu Jul 12 00:55:38 +0000 2018,0.389,0.466,0.145,Arizona woman feared dead is rescued from canal in dramatic video https://t.co/cUsCUvtL4x,7
@FoxNews,0.0,Thu Jul 12 00:46:40 +0000 2018,0.0,1.0,0.0,.@TheRock is not running for president in 2020: 'What I need is time to go out and learn' https://t.co/4R2GdDXjVO,8
@FoxNews,-0.4767,Thu Jul 12 00:41:17 +0000 2018,0.313,0.687,0.0,Allegiant Air under scrutiny again as pilots threaten to strike https://t.co/ccae9GArZF,9
@FoxNews,0.0772,Thu Jul 12 00:34:04 +0000 2018,0.21,0.559,0.231,Border Patrol agents rescue abandoned 3-year-old girl in Texas https://t.co/WZav4nVHEV,10
@FoxNews,0.0,Thu Jul 12 00:31:15 +0000 2018,0.0,1.0,0.0,US Amb to UK Woody Johnson: Trump's Attitude at NATO 'Put Relations in Perspective' https://t.co/rpLskrh4Xt,11
@FoxNews,0.8176,Thu Jul 12 00:28:13 +0000 2018,0.0,0.634,0.366,Celebrate 'All American Pet Photo Day' with 7 of the cutest pics on Instagram #ProudAmerican https://t.co/KEnEdJ8lal,12
@FoxNews,0.0,Thu Jul 12 00:22:34 +0000 2018,0.0,1.0,0.0,.@toddstarnes: Desecrated American flag removed at University of Kansas https://t.co/6FxmjMLyio,13
@FoxNews,0.0,Thu Jul 12 00:14:13 +0000 2018,0.0,1.0,0.0,"Maggie Gyllenhaal, Ryan Reynolds, and more stars rally to read mom's letter after she was separated from 2-year-old… https://t.co/ogL090fqBO",14
@FoxNews,0.6124,Thu Jul 12 00:09:44 +0000 2018,0.0,0.773,0.227,"RT @FoxNewsResearch: Gauging Kavanaugh's Democratic Support

•2006: Four Dem Senators supported Kavanaugh for DC Court of Appeals
→ 1 of th…",15
@FoxNews,-0.891,Thu Jul 12 00:08:51 +0000 2018,0.492,0.508,0.0,"Academy Sports manager fired weeks after intercepting gun thief suspect in Florida store, lawyer says https://t.co/bJ3oimO4So",16
@FoxNews,-0.802,Wed Jul 11 23:59:22 +0000 2018,0.286,0.714,0.0,"US Marshals served a subpoena on FBI lawyer Lisa Page, @RepGoodlatte says, threatening to hold her in contempt of C… https://t.co/HHvW3uPuMr",17
@FoxNews,0.0,Wed Jul 11 23:53:02 +0000 2018,0.0,1.0,0.0,".@Nigel_Farage: ""If @realDonaldTrump meets @BorisJohnson, he's sending a signal that he wants [@theresa_may] remove… https://t.co/Zsfy87ck7Z",18
@FoxNews,0.0772,Wed Jul 11 23:44:59 +0000 2018,0.0,0.936,0.064,".@Nigel_Farage on Brexit ahead of @POTUS' London visit: ""People want to control their own borders, make their own l… https://t.co/p7H63HVuMO",19
@FoxNews,0.6674,Wed Jul 11 23:36:34 +0000 2018,0.115,0.564,0.321,".@USAmbUK Woody Johnson on PM @theresa_may: ""She's [a] pretty solid leader. She's got a very, very difficult hand t… https://t.co/63jcznfzMz",20
@FoxNews,0.0,Wed Jul 11 23:29:47 +0000 2018,0.0,1.0,0.0,".@USAmbUK Woody Johnson on Brexit: ""It really boils down to sovereignty. If you can't control your borders, you los… https://t.co/D74LFlXLdw",21
@FoxNews,0.2617,Wed Jul 11 23:26:03 +0000 2018,0.087,0.775,0.138,".@USAmbUK Woody Johnson: ""Meeting with your adversary is not necessarily a bad idea ever. Something might happen fo… https://t.co/SbI7yyJfVQ",22
@FoxNews,0.3182,Wed Jul 11 23:24:20 +0000 2018,0.0,0.887,0.113,".@USAmbUK Woody Johnson: ""Some of these long term deals that have been in place...they obviously need a fresh look.… https://t.co/ndqemkdQq1",23
@FoxNews,0.7343,Wed Jul 11 23:14:44 +0000 2018,0.092,0.588,0.32,"Marie Harf: ""Donald Trump is sending a signal, both to our friends, but more importantly to our adversaries like Ru… https://t.co/nKOFPVNF7G",24
@FoxNews,0.0,Wed Jul 11 23:07:17 +0000 2018,0.0,1.0,0.0,President @realDonaldTrump participates in a group photo with fellow @NATO​ leaders in Brussels on Wednesday.… https://t.co/klAHWKE4Iu,25
@FoxNews,-0.6369,Wed Jul 11 22:56:21 +0000 2018,0.321,0.679,0.0,Tyler Perry warns about Facebook scams using his name in viral video https://t.co/70AqBIpC15,26
@FoxNews,0.0,Wed Jul 11 22:50:00 +0000 2018,0.0,1.0,0.0,COMING UP: @TheStoryFNC with @marthamaccallum is LIVE in London ahead of @POTUS’ meeting with British Prime Ministe… https://t.co/SU5mBNJXmi,27
@FoxNews,-0.4404,Wed Jul 11 22:47:22 +0000 2018,0.262,0.738,0.0,Texas officer narrowly avoids getting hit by car in dramatic traffic stop https://t.co/ZL6BrN2kfe,28
@FoxNews,0.0,Wed Jul 11 22:43:44 +0000 2018,0.0,1.0,0.0,".@MZHemingway: ""We have a lot of military objectives across the world. Europe is not the priority that it was in 19… https://t.co/1Fl4XQD8Nc",29
@FoxNews,0.0,Wed Jul 11 22:38:23 +0000 2018,0.0,1.0,0.0,Putin and Netanyahu meet for Syria-focused talks in Moscow; Jonathan Hunt reports. #SpecialReport… https://t.co/dqZB1JX8og,30
@FoxNews,-0.6369,Wed Jul 11 22:35:39 +0000 2018,0.318,0.682,0.0,"Delaware man fatally shot wife, three kids in murder-suicide https://t.co/KSY9tM13jQ",31
@FoxNews,0.4215,Wed Jul 11 22:32:33 +0000 2018,0.0,0.877,0.123,"RT @FoxNewsResearch: 2018: Among Europe's five largest economies, only the United Kingdom is meeting the #NATO guideline of spending 2% of…",32
@FoxNews,-0.2023,Wed Jul 11 22:30:40 +0000 2018,0.184,0.816,0.0,Armless Miami man charged with stabbing Chicago tourist https://t.co/YMBK90lxbR,33
@FoxNews,0.4019,Wed Jul 11 22:27:42 +0000 2018,0.0,0.856,0.144,".@SenatorLankford on nominating  Brett Kavanaugh: ""I think we'll have Democrat support if Republicans have enough v… https://t.co/dPpatkeUdA",34
@FoxNews,0.5994,Wed Jul 11 22:21:13 +0000 2018,0.0,0.766,0.234,"Democrats are planning to challenge Brett Kavanaugh, President Trump’s nominee for the Supreme Court, when it comes… https://t.co/4ZFMD3hWBV",35
@FoxNews,0.0,Wed Jul 11 22:16:44 +0000 2018,0.0,1.0,0.0,President @realDonaldTrump lambasted Germany for its dependence on Russia during the NATO Summit; @GillianHTurner r… https://t.co/GSJqru0IYj,36
@FoxNews,0.0,Wed Jul 11 22:14:08 +0000 2018,0.0,1.0,0.0,".@johnrobertsFox: ""Opening the first morning of the NATO summit, President @realDonaldTrump held back nothing, ripp… https://t.co/vprmqAy0Vk",37
@FoxNews,0.0,Wed Jul 11 22:12:12 +0000 2018,0.0,1.0,0.0,"WATCH: Massive dust storm rolls through the Phoenix, Arizona, area for the fourth day in a row. (Courtesy:… https://t.co/g4wK8PoJxx",38
@FoxNews,-0.6808,Wed Jul 11 22:08:08 +0000 2018,0.318,0.682,0.0,"Disgraced pundit Mark Halperin feuding with ex-colleague over Trump campaign tell-all, report says https://t.co/gKoHHXiMFr",39
@FoxNews,-0.4404,Wed Jul 11 22:01:18 +0000 2018,0.244,0.756,0.0,'Jersey Shore' denied filming permit in New Jersey township. https://t.co/DdL1eAPMQ7,40
@FoxNews,0.0772,Wed Jul 11 21:56:27 +0000 2018,0.177,0.619,0.204,RT @FoxBusiness: Congress eyes truck driver shortage solution  https://t.co/2wAgWonmY1,41
@FoxNews,0.1027,Wed Jul 11 21:51:08 +0000 2018,0.096,0.789,0.114,".@KennedyNation: ""I think a lot of these [NATO] countries will be relieved when Donald Trump is no longer in office… https://t.co/F2sac3njcu",42
@FoxNews,0.5574,Wed Jul 11 21:46:06 +0000 2018,0.0,0.735,0.265,Pennsylvania mom becomes community hero by feeding hungry children. #ProudAmerican https://t.co/o6bnHQgBHC,43
@FoxNews,-0.4767,Wed Jul 11 21:32:58 +0000 2018,0.268,0.596,0.136,Michigan police dog to receive donated bullet and stab preventative vest in honor of fallen officer. https://t.co/HFYQnQKuHX,44
@FoxNews,-0.4767,Wed Jul 11 21:28:19 +0000 2018,0.171,0.829,0.0,"California woman arrested after leaving 2 babies in hot car while shopping at Walmart, police say. https://t.co/hiCnI0DpPr",45
@FoxNews,-0.1531,Wed Jul 11 21:20:22 +0000 2018,0.15,0.727,0.123,"Paul Manafort getting 'VIP' treatment in prison with private cell, bathroom, phone, laptop, special counsel says. (… https://t.co/uwf6QPtVhU",46
@FoxNews,0.128,Wed Jul 11 21:15:35 +0000 2018,0.0,0.897,0.103,".@newtgingrich: #Trump Spoke 'Truth' About NATO Defense Spending, Some Members at 'Pathetic' Levels. https://t.co/s7ppXoT2mR",47
@FoxNews,0.3612,Wed Jul 11 21:11:43 +0000 2018,0.0,0.828,0.172,Papa John's ex-CEO apologizes for using racial slur in May conference call. https://t.co/WoOe8zykmZ,48
@FoxNews,-0.6369,Wed Jul 11 21:05:00 +0000 2018,0.234,0.766,0.0,"On track for a full recovery after being critically injured in a head-on collision last month, South Carolina GOP c… https://t.co/oL7gXFWEq3",49
@FoxNews,0.5574,Wed Jul 11 20:54:52 +0000 2018,0.0,0.735,0.265,Pennsylvania mom becomes community hero by feeding hungry children #ProudAmerican https://t.co/TbA71AhL0q,50
@FoxNews,-0.2732,Wed Jul 11 20:49:05 +0000 2018,0.134,0.783,0.083,"Look what she made them do: Rumored Taylor Swift visit leads Capitol Hill interns, media on frantic search https://t.co/5r4zQgKckQ",51
@FoxNews,-0.4939,Wed Jul 11 20:43:19 +0000 2018,0.244,0.756,0.0,"Parkland massacre suspect Nikolas Cruz spoke of shooting school after being expelled, woman claims https://t.co/YQ8diUJ9bq",52
@FoxNews,-0.3182,Wed Jul 11 20:41:47 +0000 2018,0.173,0.827,0.0,BREAKING: Croatia defeats England to advance to #WorldCup final against France. https://t.co/7uhkhGM3B6,53
@FoxNews,0.0,Wed Jul 11 20:38:47 +0000 2018,0.0,1.0,0.0,".@PatToomey on tariffs: ""Protectionism leads to higher costs, fewer options for consumers and fewer jobs for Americ… https://t.co/Y1y4GuYuH0",54
@FoxNews,0.0,Wed Jul 11 20:35:07 +0000 2018,0.0,1.0,0.0,".@KarlRove on 2018 midterms: ""The race for the House is a coin flip that's gonna depend upon the quality of local c… https://t.co/3DgM7Ycsbs",55
@FoxNews,0.4019,Wed Jul 11 20:31:29 +0000 2018,0.0,0.816,0.184,".@KarlRove: ""Midterm elections are rarely waves benefiting the party in power."" @TeamCavuto https://t.co/17sysvP3bD",56
@FoxNews,0.4019,Wed Jul 11 20:29:11 +0000 2018,0.187,0.562,0.251,".@KarlRove: ""Supreme Court battles tend to energize each party's base. The difficulty for the Democrats is they wer… https://t.co/VXp01NST91",57
@FoxNews,0.5267,Wed Jul 11 20:23:25 +0000 2018,0.0,0.861,0.139,"RT @FoxBusiness: AT THE CLOSE: The Dow Jones Industrial Average, S&amp;P 500, and Nasdaq snap a 4-day winning streak on renewed trade tension.…",58
@FoxNews,0.0,Wed Jul 11 20:23:05 +0000 2018,0.0,1.0,0.0,"Lisa Page does not appear for Capitol Hill interview despite subpoena, attorney says; Catherine Herridge reports.… https://t.co/wUzesuMTgf",59
@FoxNews,0.6249,Wed Jul 11 20:15:18 +0000 2018,0.0,0.76,0.24,".@PeteHegseth: ""[President @realDonaldTrump] is trying to make the NATO Alliance great again."" @TeamCavuto… https://t.co/a7K1aUG2hD",60
@FoxNews,0.5106,Wed Jul 11 20:11:37 +0000 2018,0.0,0.858,0.142,".@johnrobertsFox: ""NATO does appear at least after day one of the summit, to be on a strong footing and perhaps an… https://t.co/uHZsPnxqyn",61
@FoxNews,0.4246,Wed Jul 11 19:59:25 +0000 2018,0.0,0.797,0.203,"RT @FoxBusiness: EXCLUSIVE: Justice Dept. decided to appeal AT&amp;T case, but getting resistance from Solicitor General  https://t.co/NhhkR8tt…",62
@FoxNews,-0.4588,Wed Jul 11 19:58:23 +0000 2018,0.2,0.8,0.0,"Border Patrol agents attacked with rocks while rescuing pregnant woman, officials say. https://t.co/uEKxr8Hi9u",63
@FoxNews,-0.4767,Wed Jul 11 19:49:00 +0000 2018,0.237,0.763,0.0,Liberals attack Brett Kavanaugh for 'frat boy' name. (via @AlexPappas) https://t.co/URFfEr40uj,64
@FoxNews,-0.5267,Wed Jul 11 19:41:00 +0000 2018,0.195,0.805,0.0,"OPINION: Schumer, Booker, others are lying about Kavanaugh to keep him off the Court. https://t.co/84NK4WCt8A",65
@FoxNews,0.4939,Wed Jul 11 19:35:00 +0000 2018,0.0,0.704,0.296,NATO pledges to boost defense spending after stern words from @POTUS. https://t.co/bx9BydlIWM,66
@FoxNews,0.0,Wed Jul 11 19:30:00 +0000 2018,0.0,1.0,0.0,TONIGHT: @TheStoryFNC with @marthamaccallum is LIVE in London ahead of @POTUS’ meeting with British Prime Minister… https://t.co/GQpGIFK6sG,67
@FoxNews,-0.7579,Wed Jul 11 19:23:23 +0000 2018,0.419,0.581,0.0,"Haiti riots caused American missionaries to fear for their lives.
https://t.co/DEcxwXJrU6",68
@FoxNews,-0.5859,Wed Jul 11 19:09:43 +0000 2018,0.192,0.808,0.0,.@RepGoodlatte: Lisa Page Will Be Held in Contempt of Congress If She Doesn't Comply With Subpoena. https://t.co/Bblfv6XeJJ,69
@FoxNews,0.0,Wed Jul 11 19:02:11 +0000 2018,0.0,1.0,0.0,Earliest evidence of our human ancestors outside of Africa found https://t.co/0Q5ErasYy9,70
@FoxNews,0.4404,Wed Jul 11 18:58:59 +0000 2018,0.0,0.873,0.127,".@marcorubio: ""NATO's still a good idea. It has to be modernized. It has a new purpose and a new meaning in the 21s… https://t.co/0SGLkQStnX",71
@FoxNews,-0.2732,Wed Jul 11 18:54:19 +0000 2018,0.16,0.84,0.0,NYC mayor @BilldeBlasio disputes Border Protection allegations he crossed border illegally https://t.co/kCDOWIp2Dt,72
@FoxNews,0.5719,Wed Jul 11 18:46:01 +0000 2018,0.0,0.829,0.171,"Justin Walker on Kavanaugh nomination: ""I think open-minded people are gonna find somebody that they're happy to su… https://t.co/McuvqbopiQ",73
@FoxNews,0.0,Wed Jul 11 18:43:29 +0000 2018,0.0,1.0,0.0,".@brianefallon on Kavanaugh nomination: ""This is a seat that will decide the direction of the court for the next 40… https://t.co/sqODeMnGm1",74
@FoxNews,0.4215,Wed Jul 11 18:37:01 +0000 2018,0.0,0.859,0.141,Rescued soccer players are recovering in the hospital after more than two weeks in a cave in Thailand;… https://t.co/kRJwcihTEB,75
@FoxNews,0.0,Wed Jul 11 18:29:29 +0000 2018,0.0,1.0,0.0,".@mschlapp on Brett Kavanaugh: ""He wants to represent the words of the Constitution and interpret them appropriatel… https://t.co/HVW34HMgok",76
@FoxNews,-0.4404,Wed Jul 11 18:25:16 +0000 2018,0.139,0.861,0.0,GOP candidate Katie Arrington back to campaign trail after car wreck: 'You just can’t break me' (via @brookefoxnews) https://t.co/9pLCYQvrkc,77
@FoxNews,0.0,Wed Jul 11 18:19:56 +0000 2018,0.0,1.0,0.0,"Papa John’s ex-CEO used racial slur on May conference call, report claims https://t.co/Ft0f4HYt3p",78
@FoxNews,0.0,Wed Jul 11 18:00:44 +0000 2018,0.0,1.0,0.0,Former ICE Director: Dems Pushing to Abolish ICE Are Misinforming Americans https://t.co/n7qBCz5oV9,79
@FoxNews,0.0,Wed Jul 11 17:42:40 +0000 2018,0.0,1.0,0.0,.@POTUS takes part in “family photo” with NATO leaders https://t.co/mCnTA2MEpo,80
@FoxNews,0.296,Wed Jul 11 17:41:39 +0000 2018,0.0,0.872,0.128,"Paralyzed hockey player Jack Jablonski wiggles toes for first time in 7 years, shares 'shocking' video https://t.co/zip0IjmTpw",81
@FoxNews,0.3182,Wed Jul 11 16:54:34 +0000 2018,0.0,0.859,0.141,Tom Homan: “ICE protects your communities and we’re going to do it without apology.” https://t.co/T3WPfR8LHx,82
@FoxNews,0.0,Wed Jul 11 16:47:41 +0000 2018,0.0,1.0,0.0,Border Protection says NYC mayor de Blasio crossed border illegally https://t.co/C2BIvoPSiG,83
@FoxNews,0.3947,Wed Jul 11 16:40:27 +0000 2018,0.0,0.857,0.143,Tom Homan: “No president has done more for border security and law enforcement than President Trump.” https://t.co/j76kDcm5YP,84
@FoxNews,-0.7964,Wed Jul 11 16:25:45 +0000 2018,0.47,0.53,0.0,"North Dakota tornado kills newborn, destroys over 100 structures https://t.co/qRPkn3PDrv",85
@FoxNews,0.0,Wed Jul 11 16:17:46 +0000 2018,0.0,1.0,0.0,A mini horse was found on a Japanese rooftop three days after disappearing https://t.co/60IMNchGmC,86
@FoxNews,0.3338,Wed Jul 11 16:08:34 +0000 2018,0.0,0.771,0.229,".@marykissel: ""NATO is a very, very important alliance."" @AmericaNewsroom https://t.co/zg15QwnIwb",87
@FoxNews,0.0,Wed Jul 11 16:05:33 +0000 2018,0.0,1.0,0.0,RT @FoxBusiness: .@sendavidperdue spoke to Fox Business about @POTUS' preparation of an additional $200B in tariffs on Chinese goods. https…,88
@FoxNews,0.0,Wed Jul 11 16:05:08 +0000 2018,0.0,1.0,0.0,RT @FoxBusiness: Chinese agricultural tariffs will be ‘catastrophic’ to farmers: @ChuckGrassley https://t.co/VoCaZVtSw5,89
@FoxNews,0.0,Wed Jul 11 16:02:55 +0000 2018,0.0,1.0,0.0,"Instagram model, 19, bitten by shark while taking photos in Bahamas https://t.co/65nP8ME2Ji",90
@FoxNews,0.5256,Wed Jul 11 15:51:57 +0000 2018,0.0,0.816,0.184,"Schumer: 'Trump Should Not Meet With Putin Alone,' Is More Loyal to Russia Than NATO https://t.co/5sAQpJZEvD",91
@FoxNews,0.3182,Wed Jul 11 15:44:55 +0000 2018,0.0,0.897,0.103,Mary Kissel: “I think it’s refreshing to hear a U.S. president actually tell the truth about what’s going on in NAT… https://t.co/Fer5fbAnTv,92
@FoxNews,-0.34,Wed Jul 11 15:37:13 +0000 2018,0.112,0.888,0.0,Photo of the Day: Part of a rainbow was seen as authorities worked to extinguish a junkyard fire in the Kensington… https://t.co/WikzEaMi1w,93
@FoxNews,0.0,Wed Jul 11 15:35:07 +0000 2018,0.0,1.0,0.0,TONIGHT: @TheStoryFNC with @marthamaccallum is LIVE in London ahead of @POTUS’ meeting with British Prime Minister… https://t.co/MN2xnBkCgN,94
@FoxNews,0.0,Wed Jul 11 15:28:31 +0000 2018,0.0,1.0,0.0,Incredible video shows 4-mile iceberg breaking in Greenland (via @christocarbone) https://t.co/Ga3wPp5MMP,95
@FoxNews,-0.836,Wed Jul 11 15:27:09 +0000 2018,0.361,0.639,0.0,"LeSean 'Shady' McCoy's ex-girlfriend alleges star running back was behind brutal home invasion, assault (via… https://t.co/mFIZT6HE6y",96
@FoxNews,0.5859,Wed Jul 11 15:22:29 +0000 2018,0.0,0.745,0.255,"Rep. Mac Thornberry: “When Europe buys energy from Russia, they help fund Russian military aggression.” https://t.co/EBpFBMTUpD",97
@FoxNews,0.608,Wed Jul 11 15:12:19 +0000 2018,0.0,0.763,0.237,"OPINION: Thai cave rescue: Don't forget man who made ultimate sacrifice so that boys, coach could live https://t.co/aDrjFDLOwW",98
@FoxNews,0.3612,Wed Jul 11 15:03:05 +0000 2018,0.063,0.794,0.143,.@IvankaTrump: Paid family leave is an investment in America's families -- It deserves bipartisan support (via… https://t.co/qVkammJLdx,99
@FoxNews,0.0,Wed Jul 11 14:55:53 +0000 2018,0.0,1.0,0.0,.@POTUS meets with French President @EmmanuelMacron https://t.co/6uaNsZYanW,100
@nytimes,-0.4215,Thu Jul 12 01:17:05 +0000 2018,0.135,0.865,0.0,RT @sangerkatz: The Trump administration is taking actions to weaken Obamacare markets. Let us count the ways. https://t.co/9Ac3zVmYsN @hae…,1
